Transaction Date,Post Date,Description,Category,Type,Amount,Memo,12,,Year
05/05/2023,05/07/2023,SHELL OIL 57543989305,Gas,Sale,-3.42,,,,2023
05/05/2023,05/07/2023,FRED MEYER 0460,Groceries,Sale,-7.5,,,,2023
05/05/2023,05/07/2023,THE HOME DEPOT 4648,Home,Sale,-23.87,,,,2023
05/04/2023,05/04/2023,VERIZON*RECURRING PAY,Bills & Utilities,Sale,-208.33,,,,2023
05/04/2023,05/05/2023,TEXAS ROADHOUSE #2719,Food & Drink,Sale,-46.6,,,,2023
05/04/2023,05/05/2023,7-ELEVEN 32977,Gas,Sale,-61.97,,,,2023
05/04/2023,05/05/2023,WALGREENS #5816,Health & Wellness,Sale,-18.29,,,,2023
05/04/2023,05/05/2023,KOHL'S #1117,Shopping,Sale,-21.78,,,,2023
05/03/2023,05/04/2023,SEIZE THE BAGEL,Food & Drink,Sale,-13.41,,,,2023
05/03/2023,05/03/2023,TST* ANITA'S NEW MEXICO S,Food & Drink,Sale,-35.33,,,,2023
05/03/2023,05/04/2023,JADES HAIR AND NAILS,Personal,Sale,-62.5,,,,2023
05/03/2023,05/05/2023,SALLY BEAUTY COMPSNY 2279,Shopping,Sale,-27.96,,,,2023
05/02/2023,05/03/2023,WORDPRESS A49Z3W92GA,Bills & Utilities,Sale,-13,,,,2023
05/02/2023,05/04/2023,IAD NBC4,Shopping,Sale,-10.16,,,,2023
05/02/2023,05/04/2023,IAD DULLES HOURLY 56,Travel,Sale,-6,,,,2023
05/01/2023,05/02/2023,DIGITALOCEAN.COM,Professional Services,Sale,-6,,,,2023
05/01/2023,05/01/2023,Amazon.com*HM2FQ1EP1,Shopping,Sale,-15.11,,,,2023
05/01/2023,05/01/2023,Amazon.com*HM6FL3EV1,Shopping,Sale,-8.08,,,,2023
05/01/2023,05/01/2023,Amazon.com*HM0QV1AC1,Shopping,Sale,-12.23,,,,2023
05/01/2023,05/01/2023,APPLE.COM/BILL,Shopping,Sale,-0.99,,,,2023
05/01/2023,05/01/2023,Amazon.com*HM8WJ8EQ1,Shopping,Sale,-8.96,,,,2023
05/01/2023,05/03/2023,UNITED      0169850860599,Travel,Sale,-35,,,,2023
04/30/2023,05/01/2023,MCDONALD'S F21075,Food & Drink,Sale,-10.17,,,,2023
04/30/2023,05/01/2023,BP#4843108GODWIN BP,Gas,Sale,-66.72,,,,2023
04/30/2023,05/01/2023,GIANT FOOD INC #227,Groceries,Sale,-14.26,,,,2023
04/30/2023,05/01/2023,HARRIS TEETER 303,Groceries,Sale,-54.87,,,,2023
04/29/2023,04/30/2023,NAPA STORE 8056443,Automotive,Sale,-33.91,,,,2023
04/29/2023,04/30/2023,SQ *TASTE OF VIENNA,Food & Drink,Sale,-24,,,,2023
04/28/2023,04/30/2023,METRO DINER FREDERICKSBUR,Food & Drink,Sale,-31.69,,,,2023
04/28/2023,04/30/2023,AMZN Mktp US*HF60V5R81,Shopping,Sale,-10.06,,,,2023
04/27/2023,04/28/2023,TEXAS ROADHOUSE #2719,Food & Drink,Sale,-60.92,,,,2023
04/27/2023,04/30/2023,UNCLE RICO'S CANTINA,Food & Drink,Sale,-36.82,,,,2023
04/27/2023,04/28/2023,WALGREENS #13989,Health & Wellness,Sale,-8.81,,,,2023
04/27/2023,04/28/2023,Amazon.com*HF9P737A1,Shopping,Sale,-24.86,,,,2023
04/26/2023,04/26/2023,Offer:Panera Bread (in,Fees & Adjustments,Adjustment,2,,,,2023
04/26/2023,04/27/2023,DRS TERANGO AND KAY DDS,Health & Wellness,Sale,-81.6,,,,2023
04/25/2023,04/26/2023,TEXAS ROADHOUSE #2719,Food & Drink,Sale,-10.24,,,,2023
04/25/2023,04/27/2023,HARRIS TEETER 0313,Groceries,Sale,-8.76,,,,2023
04/25/2023,04/25/2023,AMZN Mktp US*HF0LR1820,Shopping,Sale,-41.74,,,,2023
04/25/2023,04/25/2023,AMZN Mktp US*HF1ZQ88K0,Shopping,Sale,-63.59,,,,2023
04/25/2023,04/25/2023,Payment Thank You Bill Pa,,Payment,4205.8,,,,2023
04/24/2023,04/25/2023,ADT SECURITY*403437551,Home,Sale,-65.94,,,,2023
04/24/2023,04/26/2023,MAMA MIA PIZZA GAINESVILL,Food & Drink,Sale,-51.74,,,,2023
04/24/2023,04/25/2023,THE OMELETTE CAFE,Food & Drink,Sale,-31.9,,,,2023
04/24/2023,04/25/2023,AMZN Mktp US*HF0HQ4H60,Shopping,Sale,-14.83,,,,2023
04/23/2023,04/24/2023,BP#1195300GAS A GO GO,Gas,Sale,-67.35,,,,2023
04/23/2023,04/24/2023,HARRIS TEETER 303,Groceries,Sale,-122.37,,,,2023
04/23/2023,04/24/2023,GIANT FOOD INC #227,Groceries,Sale,-38.84,,,,2023
04/23/2023,04/24/2023,SHOWMASTERS INC,Personal,Sale,-18,,,,2023
04/22/2023,04/23/2023,PANERA BREAD #601006 P,Food & Drink,Sale,-25.66,,,,2023
04/20/2023,04/21/2023,GIANT FOOD INC #227,Groceries,Sale,-2.72,,,,2023
04/19/2023,04/20/2023,AMZN Mktp US*HV8NI4GS2,Shopping,Sale,-6.35,,,,2023
04/18/2023,04/19/2023,HARRIS TEETER 303,Groceries,Sale,-7.06,,,,2023
04/18/2023,04/19/2023,HARRIS TEETER 303,Groceries,Sale,-6.04,,,,2023
04/18/2023,04/19/2023,WALGREENS #13989,Health & Wellness,Sale,-1.82,,,,2023
04/18/2023,04/18/2023,AMZN Mktp US*HV79V6LY2,Shopping,Sale,-23.31,,,,2023
04/18/2023,04/18/2023,SP FIREFLYFIRE,Shopping,Sale,-238.6,,,,2023
04/18/2023,04/18/2023,SP FIREFLYFIRE,Shopping,Sale,-54.98,,,,2023
04/17/2023,04/18/2023,TEXAS ROADHOUSE #2719,Food & Drink,Sale,-55.97,,,,2023
04/17/2023,04/18/2023,BP#1195300GAS A GO GO,Gas,Sale,-65.38,,,,2023
04/17/2023,04/18/2023,HARRIS TEETER 303,Groceries,Sale,-13.11,,,,2023
04/17/2023,04/18/2023,Amazon.com*HV4N87381,Shopping,Sale,-9.53,,,,2023
04/17/2023,04/18/2023,Amazon.com*HV4S04X00,Shopping,Sale,-20.01,,,,2023
04/16/2023,04/17/2023,TM *ERIC JOHNSON,Entertainment,Sale,-159,,,,2023
04/16/2023,04/17/2023,CAFE RIO 0043 MANASSAS,Food & Drink,Sale,-13.41,,,,2023
04/16/2023,04/18/2023,TST* Willards Real Pit B,Food & Drink,Sale,-33.61,,,,2023
04/16/2023,04/17/2023,GIANT FOOD INC #227,Groceries,Sale,-25.39,,,,2023
04/16/2023,04/18/2023,HARRIS TEETER 303,Groceries,Sale,-77.53,,,,2023
04/15/2023,04/16/2023,KOHL'S #0326,Shopping,Sale,-31.16,,,,2023
04/14/2023,04/14/2023,VZWRLSS*APOCC VISE,Bills & Utilities,Sale,-144.64,,,,2023
04/13/2023,04/14/2023,USAA INSURANCE PAYMENT,Bills & Utilities,Sale,-121.51,,,,2023
04/13/2023,04/14/2023,WALGREENS #13989,Health & Wellness,Sale,-13.98,,,,2023
04/12/2023,04/16/2023,A Deli Italian Food,Food & Drink,Sale,-30.84,,,,2023
04/12/2023,04/13/2023,DAIRY QUEEN #18168,Food & Drink,Sale,-9.09,,,,2023
04/12/2023,04/14/2023,HARRIS TEETER 303,Groceries,Sale,-20.31,,,,2023
04/12/2023,04/13/2023,WALGREENS #11234,Health & Wellness,Sale,-14.02,,,,2023
04/12/2023,04/14/2023,FESTIVAL TAILORS,Shopping,Sale,-16,,,,2023
04/10/2023,04/12/2023,CHEDDARS 2190 00021907,Food & Drink,Sale,-33.3,,,,2023
04/10/2023,04/11/2023,BP#4843108GODWIN BP,Gas,Sale,-73.61,,,,2023
04/10/2023,04/11/2023,GIANT FOOD INC #227,Groceries,Sale,-19.33,,,,2023
04/10/2023,04/11/2023,COMMONWEALTH BUSINESS SER,Professional Services,Sale,-1300,,,,2023
04/09/2023,04/10/2023,NETFLIX.COM,Bills & Utilities,Sale,-8.47,,,,2023
04/09/2023,04/09/2023,SQ *TOPKAYAKER GEOODYSSEY,Shopping,Sale,-13.74,,,,2023
04/08/2023,04/09/2023,7-11 STORE 40049,Automotive,Sale,-14,,,,2023
04/08/2023,04/10/2023,PINTO THAI,Food & Drink,Sale,-64.65,,,,2023
04/08/2023,04/09/2023,TEXAS ROADHOUSE #2719,Food & Drink,Sale,-53.22,,,,2023
04/08/2023,04/09/2023,WAWA 8637,Gas,Sale,-59.51,,,,2023
04/08/2023,04/09/2023,Amazon.com*HS11317V1,Shopping,Sale,-11.23,,,,2023
04/08/2023,04/09/2023,SQ *TOPKAYAKER GEOODYSSEY,Shopping,Sale,-29.74,,,,2023
04/07/2023,04/09/2023,GIANT FOOD INC #227,Groceries,Sale,-12.1,,,,2023
04/06/2023,04/09/2023,TONYS NEW YORK PIZZA,Food & Drink,Sale,-11,,,,2023
04/06/2023,04/09/2023,TONYS NEW YORK PIZZA,Food & Drink,Sale,-22.63,,,,2023
04/06/2023,04/07/2023,Amazon.com*HS4OY7VL1,Home,Sale,-588.64,Office Desk,,,2023
04/05/2023,04/05/2023,Offer:Five Guys Famous,Fees & Adjustments,Adjustment,1.5,,,,2023
04/05/2023,04/06/2023,GIANT FOOD INC #227,Groceries,Sale,-7.85,,,,2023
04/05/2023,04/06/2023,AMZN Mktp US*HS64V51Y1,Shopping,Sale,-25.43,,,,2023
04/05/2023,04/07/2023,UNITED      0162477646726,Travel,Sale,-537.8,,,,2023
04/04/2023,04/04/2023,VERIZON*RECURRING PAY,Bills & Utilities,Sale,-208.33,,,,2023
04/04/2023,04/05/2023,ALDI 80076 MANASSAS,Groceries,Sale,-16.92,,,,2023
04/04/2023,04/05/2023,GIANT FOOD INC #227,Groceries,Sale,-22.36,,,,2023
04/04/2023,04/05/2023,HARRIS TEETER 303,Groceries,Sale,-46.69,,,,2023
04/04/2023,04/05/2023,WAL-MART #3573,Shopping,Sale,-13.26,,,,2023
04/03/2023,04/04/2023,Amazon.com,Shopping,Return,24.86,,,,2023
04/03/2023,04/03/2023,Amazon.com*HY4TD7QR2,Shopping,Sale,-34.74,,,,2023
04/02/2023,04/04/2023,KICKBACK JACKS 51,Food & Drink,Sale,-56.75,,,,2023
04/02/2023,04/03/2023,BP#4843108GODWIN BP,Gas,Sale,-73.08,,,,2023
04/02/2023,04/03/2023,GIANT FOOD INC #227,Groceries,Sale,-13.13,,,,2023
04/02/2023,04/03/2023,HARRIS TEETER 303,Groceries,Sale,-137.09,,,,2023
04/01/2023,04/02/2023,DIGITALOCEAN.COM,Professional Services,Sale,-6,,,,2023
04/01/2023,04/03/2023,BOB EVANS REST #0259,Food & Drink,Sale,-33.06,,,,2023
04/01/2023,04/02/2023,CAFE RIO 0043 MANASSAS,Food & Drink,Sale,-18.1,,,,2023
04/01/2023,04/03/2023,TST* Willards Real Pit B,Food & Drink,Sale,-12.28,,,,2023
03/31/2023,03/31/2023,APPLE.COM/BILL,Bills & Utilities,Sale,-0.99,,,,2023
03/31/2023,04/02/2023,5GUYS 4002 QSR,Food & Drink,Sale,-43.39,,,,2023
03/31/2023,04/02/2023,DQ GRILL &amp; CHILL,Food & Drink,Sale,-9.33,,,,2023
03/31/2023,04/02/2023,Amazon.com*HY0A08092,Shopping,Sale,-10.96,,,,2023
03/31/2023,04/02/2023,Amazon.com*HY2GM9Y30,Shopping,Sale,-11.68,,,,2023
03/31/2023,04/02/2023,Amazon.com*HY3CX80D2,Shopping,Sale,-16.21,,,,2023
03/31/2023,04/02/2023,Amazon.com*HY4DF1YF0,Shopping,Sale,-12.23,,,,2023
03/31/2023,04/02/2023,Amazon.com*HY4JV4TC2,Shopping,Sale,-24.86,,,,2023
03/31/2023,04/02/2023,DICK'S CLOTHING&amp;SPORTING,Shopping,Sale,-21.18,,,,2023
03/30/2023,03/31/2023,TEXAS ROADHOUSE #2719,Food & Drink,Sale,-60.37,,,,2023
03/30/2023,03/31/2023,BP#4843108GODWIN BP,Gas,Sale,-68.14,,,,2023
03/29/2023,03/30/2023,AT HOME STORE #127,Home,Sale,-20.72,,,,2023
03/29/2023,03/29/2023,AMZN Mktp US*HY0U12TD1,Shopping,Sale,-81.15,,,,2023
03/28/2023,03/30/2023,ROYAL FARMS #359,Food & Drink,Sale,-3.66,,,,2023
03/27/2023,03/29/2023,OPTOMETRIC ASSOCIATES PC,Health & Wellness,Sale,-10,,,,2023
03/27/2023,03/28/2023,Amazon.com*H73ON5QQ2,Shopping,Sale,-215.69,,,,2023
03/26/2023,03/27/2023,GIANT FOOD INC #227,Groceries,Sale,-15.47,,,,2023
03/26/2023,03/27/2023,HARRIS TEETER 303,Groceries,Sale,-108.86,,,,2023
03/25/2023,03/27/2023,SWIRLIES SOFT SERVE 2,Food & Drink,Sale,-11.84,,,,2023
03/25/2023,03/26/2023,Amazon.com*HY4Y12400,Shopping,Sale,-11.44,,,,2023
03/24/2023,03/26/2023,ADT SECURITY*403437551,Home,Sale,-59.99,,,,2023
03/24/2023,03/26/2023,COLD STONE CREAMERY,Food & Drink,Sale,-14.73,,,,2023
03/24/2023,03/26/2023,TEXAS ROADHOUSE #2719,Food & Drink,Sale,-50.47,,,,2023
03/24/2023,03/24/2023,Payment Thank You Bill Pa,,Payment,4389.73,,,,2023
03/23/2023,03/23/2023,Offer:Panera Bread (in,Fees & Adjustments,Adjustment,2,,,,2023
03/23/2023,03/24/2023,BP#1195300GAS A GO GO,Gas,Sale,-64.79,,,,2023
03/23/2023,03/24/2023,WALGREENS #13989,Health & Wellness,Sale,-13.27,,,,2023
03/23/2023,03/26/2023,THE HOME DEPOT 4648,Home,Sale,-29.84,,,,2023
03/22/2023,03/23/2023,AMZN Mktp US,Shopping,Return,28.61,,,,2023
03/22/2023,03/23/2023,Amazon.com*H73KL38Q0,Shopping,Sale,-9.53,,,,2023
03/21/2023,03/22/2023,ASHTON AVE DINER FAMIL,Food & Drink,Sale,-44.78,,,,2023
03/21/2023,03/21/2023,PANERA BREAD #600939 O,Food & Drink,Sale,-22.21,,,,2023
03/21/2023,03/23/2023,SWIRLIES SOFT SERVE 2,Food & Drink,Sale,-12.2,,,,2023
03/21/2023,03/22/2023,HARRIS TEETER 303,Groceries,Sale,-20.09,,,,2023
03/21/2023,03/22/2023,Amazon.com*H75NW8CS1,Shopping,Sale,-12.18,,,,2023
03/20/2023,03/21/2023,TEXAS ROADHOUSE #2719,Food & Drink,Sale,-33.38,,,,2023
03/20/2023,03/21/2023,GIANT FOOD INC #227,Groceries,Sale,-22.13,,,,2023
03/20/2023,03/21/2023,WALGREENS #13989,Health & Wellness,Sale,-30.65,,,,2023
03/20/2023,03/21/2023,AMZN Mktp US*H72875TT0,Shopping,Sale,-28.61,,,,2023
03/19/2023,03/20/2023,PANERA BREAD #600939 P,Food & Drink,Sale,-22.21,,,,2023
03/19/2023,03/21/2023,HARRIS TEETER,Groceries,Sale,-51.21,,,,2023
03/19/2023,03/19/2023,DULLES AIRPORT TAXI INC,Travel,Sale,-23.96,,,,2023
03/18/2023,03/20/2023,BUBBAS BBQ,Food & Drink,Sale,-48.83,,,,2023
03/18/2023,03/20/2023,POUR LA FRANCE,Food & Drink,Sale,-15.32,,,,2023
03/18/2023,03/20/2023,SKY DINE,Food & Drink,Sale,-9.74,,,,2023
03/18/2023,03/20/2023,SKY DINE,Food & Drink,Sale,-15.47,,,,2023
03/18/2023,03/19/2023,BUDGET RENT A CAR,Gas,Sale,-48.7,,,,2023
03/18/2023,03/20/2023,SKY MARKET CENTER B,Groceries,Sale,-2.97,,,,2023
03/18/2023,03/20/2023,SEES CANDY - 2,Shopping,Sale,-36.98,,,,2023
03/16/2023,03/19/2023,ALBERTSONS #2061,Groceries,Sale,-11.14,,,,2023
03/15/2023,03/17/2023,TST* Proud Cut Saloon,Food & Drink,Sale,-45.11,,,,2023
03/15/2023,03/17/2023,IN *YELLOWSTONE GIFT SHOP,Shopping,Sale,-5.71,,,,2023
03/14/2023,03/15/2023,VZWRLSS*APOCC VISE,Bills & Utilities,Sale,-144.64,,,,2023
03/14/2023,03/15/2023,WALGREENS #12378,Health & Wellness,Sale,-5.71,,,,2023
03/13/2023,03/14/2023,USAA INSURANCE PAYMENT,Bills & Utilities,Sale,-121.51,,,,2023
03/13/2023,03/14/2023,BUBBAS BBQ,Food & Drink,Sale,-89.92,,,,2023
03/13/2023,03/14/2023,CKE*RANCHITO MEXICAN REST,Food & Drink,Sale,-127.85,,,,2023
03/13/2023,03/15/2023,MAINSTREET KT'S,Gas,Sale,-1,,,,2023
03/13/2023,03/14/2023,WALGREENS #12378,Health & Wellness,Sale,-21.53,,,,2023
03/13/2023,03/14/2023,DOLLAR TREE,Shopping,Sale,-5.2,,,,2023
03/12/2023,03/13/2023,GRANNY S RESTAURANT,Food & Drink,Sale,-83.32,,,,2023
03/12/2023,03/14/2023,ALBERTSONS #2061,Groceries,Sale,-73.42,,,,2023
03/11/2023,03/13/2023,DEVIL'S BACKBONE TAPRO,Food & Drink,Sale,-50.48,,,,2023
03/11/2023,03/12/2023,SQ *WASHINGTON DULLES FLY,Travel,Sale,-35.25,,,,2023
03/10/2023,03/12/2023,FATBURGER  1266 MANASSAS,Food & Drink,Sale,-34.35,,,,2023
03/10/2023,03/12/2023,HAIR CUTTERY 4116 MANASSA,Personal,Sale,-31.2,,,,2023
03/09/2023,03/10/2023,NETFLIX.COM,Entertainment,Sale,-8.47,,,,2023
03/09/2023,03/09/2023,Offer:McDonalds,Fees & Adjustments,Adjustment,0.88,,,,2023
03/09/2023,03/10/2023,TEXAS ROADHOUSE #2719,Food & Drink,Sale,-54.65,,,,2023
03/09/2023,03/10/2023,SQ *PAMELA ZECKA,Personal,Sale,-40,,,,2023
03/08/2023,03/08/2023,VERIZON BILL PAYMENT,Bills & Utilities,Sale,-208.33,,,,2023
03/08/2023,03/09/2023,GOSSIP NAILS SPA,Personal,Sale,-40,,,,2023
03/08/2023,03/09/2023,Amazon.com*H521T9SU1,Shopping,Sale,-16.84,,,,2023
03/08/2023,03/09/2023,Amazon.com*HG4NA2AK0,Shopping,Sale,-14.89,,,,2023
03/07/2023,03/08/2023,GIANT FOOD INC #227,Groceries,Sale,-20.11,,,,2023
03/07/2023,03/08/2023,HARRIS TEETER 303,Groceries,Sale,-38.7,,,,2023
03/06/2023,03/07/2023,TEXAS ROADHOUSE #2719,Food & Drink,Sale,-49.02,,,,2023
03/05/2023,03/06/2023,MCDONALD'S M5035 OF VA,Food & Drink,Sale,-8.79,,,,2023
03/05/2023,03/06/2023,BP#1195300GAS A GO GO,Gas,Sale,-68.2,,,,2023
03/05/2023,03/06/2023,HARRIS TEETER 303,Groceries,Sale,-132.49,,,,2023
03/05/2023,03/06/2023,Amazon.com*H58SK1KR0,Shopping,Sale,-15.53,,,,2023
03/04/2023,03/05/2023,CAFE RIO 0043 MANASSAS,Food & Drink,Sale,-28.68,,,,2023
03/04/2023,03/05/2023,WALGREENS #13989,Health & Wellness,Sale,-16.81,,,,2023
03/04/2023,03/05/2023,HOME* AHS.COM,Home,Sale,-611.88,Butternut Door,,,2023
03/04/2023,03/05/2023,BUDGET.COM PREPAY,Travel,Sale,-313.58,,,,2023
03/03/2023,03/05/2023,DQ GRILL &amp; CHILL,Food & Drink,Sale,-7.68,,,,2023
03/03/2023,03/05/2023,EGGSPECTATION - GAINE,Food & Drink,Sale,-50.89,,,,2023
03/03/2023,03/05/2023,WAWA 651,Gas,Sale,-52.46,,,,2023
03/03/2023,03/05/2023,Amazon.com*H59V97BV0,Shopping,Sale,-19.07,,,,2023
03/01/2023,03/02/2023,APPLE.COM/BILL,Bills & Utilities,Sale,-0.99,,,,2023
03/01/2023,03/01/2023,ANNUAL MEMBERSHIP FEE,Fees & Adjustments,Fee,-95,,,,2023
03/01/2023,03/02/2023,DIGITALOCEAN.COM,Professional Services,Sale,-6,,,,2023
03/01/2023,03/02/2023,Amazon.com*H52RA63E0,Shopping,Sale,-5.25,,,,2023
03/01/2023,03/02/2023,Amazon.com*H54LM3JW0,Shopping,Sale,-10.08,,,,2023
03/01/2023,03/02/2023,Amazon.com*HD21Y7BR2,Shopping,Sale,-9.53,,,,2023
03/01/2023,03/01/2023,Kindle Svcs*HD0MP8XR2,Shopping,Sale,-8.99,,,,2023
02/28/2023,03/01/2023,GIANT FOOD INC #227,Groceries,Sale,-24.16,,,,2023
02/28/2023,02/28/2023,Amazon.com*HD44N33T1,Shopping,Sale,-21.21,,,,2023
02/28/2023,03/01/2023,Amazon.com*HD4GU9YP0,Shopping,Sale,-21.37,,,,2023
02/28/2023,02/28/2023,Amazon.com*HD4KP23X1,Shopping,Sale,-12.23,,,,2023
02/28/2023,02/28/2023,Amazon.com*HD69Z6UX0,Shopping,Sale,-11.66,,,,2023
02/28/2023,02/28/2023,Amazon.com*HD7GN2392,Shopping,Sale,-18.01,,,,2023
02/26/2023,02/27/2023,HARRIS TEETER 303,Groceries,Sale,-88.47,,,,2023
02/26/2023,02/27/2023,AIRBNB  HMT4BKW5AX,Travel,Sale,-542.15,,,,2023
02/25/2023,02/27/2023,MAMA MIA PIZZA GAINESVILL,Food & Drink,Sale,-34.49,,,,2023
02/25/2023,02/26/2023,BP#2025914DUMFIRES BP,Gas,Sale,-61.22,,,,2023
02/25/2023,02/26/2023,AMZN Mktp US*HD6CQ1PI0,Shopping,Sale,-19.94,,,,2023
02/25/2023,02/26/2023,AMZN Mktp US*HP5CJ6732,Shopping,Sale,-9.53,,,,2023
02/25/2023,02/26/2023,Kindle Svcs*HP8PI2SK2,Shopping,Sale,-0.99,,,,2023
02/25/2023,02/26/2023,SQ *TOPKAYAKER GEOODYSSEY,Shopping,Sale,-79.42,,,,2023
02/24/2023,02/26/2023,ADT SECURITY*403437551,Home,Sale,-59.99,,,,2023
02/24/2023,02/26/2023,DNH*GODADDY.COM,Bills & Utilities,Sale,-60.32,,,,2023
02/24/2023,02/24/2023,Payment Thank You Bill Pa,,Payment,7332.05,,,,2023
02/23/2023,02/26/2023,VELOCITY WINGS MANASSAS,Food & Drink,Sale,-59.7,,,,2023
02/23/2023,02/24/2023,WALGREENS #13989,Health & Wellness,Sale,-13.99,,,,2023
02/23/2023,02/24/2023,AT HOME STORE #127,Home,Sale,-16.41,,,,2023
02/22/2023,02/22/2023,Offer:Five Guys Famous,Fees & Adjustments,Adjustment,1.5,,,,2023
02/22/2023,02/23/2023,TEXAS ROADHOUSE #2719,Food & Drink,Sale,-59.09,,,,2023
02/21/2023,02/22/2023,TST* The Bone BBQ - Manas,Food & Drink,Sale,-20.18,,,,2023
02/21/2023,02/22/2023,DOLLAR TREE,Shopping,Sale,-15.98,,,,2023
02/20/2023,02/21/2023,BP#1195300GAS A GO GO,Gas,Sale,-54.36,,,,2023
02/19/2023,02/20/2023,GIANT FOOD INC #227,Groceries,Sale,-18.18,,,,2023
02/19/2023,02/20/2023,HARRIS TEETER 303,Groceries,Sale,-137.77,,,,2023
02/19/2023,02/19/2023,AIRBNB  HMT4BKW5AX,Travel,Sale,-135.54,,,,2023
02/18/2023,02/19/2023,DNH*GODADDY.COM,Bills & Utilities,Sale,-180.96,,,,2023
02/18/2023,02/19/2023,KOHL'S #0326,Shopping,Sale,-4.49,,,,2023
02/18/2023,02/20/2023,UNITED      0162466512228,Travel,Sale,-11.2,,,,2023
02/18/2023,02/20/2023,UNITED      0162466512229,Travel,Sale,-11.2,,,,2023
02/18/2023,02/20/2023,UNITED      0169832484673,Travel,Sale,-29,,,,2023
02/18/2023,02/20/2023,UNITED      0169832484674,Travel,Sale,-29,,,,2023
02/18/2023,02/20/2023,UNITED      0169832484675,Travel,Sale,-34,,,,2023
02/16/2023,02/19/2023,5GUYS 4002 QSR,Food & Drink,Sale,-37.4,,,,2023
02/15/2023,02/16/2023,USPS PO BOXES ONLINE,Bills & Utilities,Sale,-146,,,,2023
02/15/2023,02/16/2023,WALGREENS #13989,Health & Wellness,Sale,-29.33,,,,2023
02/14/2023,02/15/2023,VZWRLSS*APOCC VISE,Bills & Utilities,Sale,-144.64,,,,2023
02/14/2023,02/15/2023,GIANT FOOD INC #227,Groceries,Sale,-41.32,,,,2023
02/14/2023,02/16/2023,HARRIS TEETER 303,Groceries,Sale,-21.03,,,,2023
02/13/2023,02/14/2023,USAA INSURANCE PAYMENT,Bills & Utilities,Sale,-121.51,,,,2023
02/13/2023,02/14/2023,AMZN Mktp US*HE1BE7ZB1,Shopping,Sale,-41.33,,,,2023
02/12/2023,02/13/2023,MCDONALD'S M7641 OF VA,Food & Drink,Sale,-8.67,,,,2023
02/12/2023,02/13/2023,TONYS NY PIZZA,Food & Drink,Sale,-36.79,,,,2023
02/12/2023,02/13/2023,HARRIS TEETER 303,Groceries,Sale,-127.81,,,,2023
02/12/2023,02/13/2023,WALGREENS #13989,Health & Wellness,Sale,-16.35,,,,2023
02/11/2023,02/13/2023,OLIVE GARDEN 0021367,Food & Drink,Sale,-53.35,,,,2023
02/10/2023,02/12/2023,BP#1929355STORE 510167,Gas,Sale,-66.14,,,,2023
02/10/2023,02/12/2023,GIANT FOOD INC #227,Groceries,Sale,-26.18,,,,2023
02/09/2023,02/10/2023,NETFLIX.COM,Entertainment,Sale,-8.47,,,,2023
02/09/2023,02/09/2023,Amazon.com*HE34X0FN0,Shopping,Sale,-10.08,,,,2023
02/07/2023,02/08/2023,CLARK'S AUTOMOTIVE INC,Automotive,Sale,-788.57,,,,2023
02/07/2023,02/08/2023,AMZN Mktp US*ZM1OR18H3,Shopping,Sale,-25.43,,,,2023
02/06/2023,02/06/2023,VERIZON*RECURRING PAY,Bills & Utilities,Sale,-208.33,,,,2023
02/06/2023,02/07/2023,FIRST WATCH - 0690,Food & Drink,Sale,-50.64,,,,2023
02/06/2023,02/07/2023,WAL-MART #1852,Groceries,Sale,-3.26,,,,2023
02/06/2023,02/07/2023,Amazon.com*738C47YW3,Shopping,Sale,-18.66,,,,2023
02/05/2023,02/06/2023,GIANT FOOD INC #227,Groceries,Sale,-11.22,,,,2023
02/05/2023,02/07/2023,HARRIS TEETER 303,Groceries,Sale,-125.63,,,,2023
02/05/2023,02/06/2023,DOLLAR TREE,Shopping,Sale,-12.94,,,,2023
02/05/2023,02/06/2023,Kindle Svcs*UH1305OG3,Shopping,Sale,-9.99,,,,2023
02/04/2023,02/06/2023,SHELL OIL 57546249301,Automotive,Sale,-34.12,,,,2023
02/04/2023,02/06/2023,MAMA MIA PIZZA GAINESVILL,Food & Drink,Sale,-33.49,,,,2023
02/04/2023,02/06/2023,SHELL OIL 57546249301,Food & Drink,Sale,-1.9,,,,2023
02/02/2023,02/03/2023,Amazon.com*H69YN7LR3,Shopping,Sale,-6.35,,,,2023
02/01/2023,02/02/2023,DQ GRILL &amp; CHILL,Food & Drink,Sale,-6.58,,,,2023
02/01/2023,02/02/2023,WAWA 8658,Gas,Sale,-54.32,,,,2023
02/01/2023,02/02/2023,GIANT FOOD INC #227,Groceries,Sale,-12.91,,,,2023
02/01/2023,02/02/2023,GIANT LANDOVER #239,Groceries,Sale,-16.08,,,,2023
02/01/2023,02/02/2023,Amazon.com*TZ2JW11M3,Shopping,Sale,-12.7,,,,2023
02/01/2023,02/02/2023,Amazon.com*ZK2T72J53,Shopping,Sale,-16.39,,,,2023
02/01/2023,02/02/2023,DIGITALOCEAN.COM,Professional Services,Sale,-6,,,,2023
01/31/2023,02/01/2023,CHOICE HOME WARRANTY,Home,Sale,-2549.25,Butternut,,,2023
01/31/2023,01/31/2023,Amazon.com*1Y6D94L03,Shopping,Sale,-51.36,,,,2023
01/31/2023,01/31/2023,Amazon.com*AA44B5SA3,Shopping,Sale,-10.96,,,,2023
01/31/2023,01/31/2023,Amazon.com*WY7JQ51O3,Shopping,Sale,-5.83,,,,2023
